timestamp,Live Zone1,Live Zone2,Live Zone3,Live Zone4,Total Count
16,3,2,3,4,31
16,3,2,3,4,31
16,3,2,3,4,31
16,3,2,3,4,31
16,3,2,3,4,31
16,3,2,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
16,3,1,3,4,31
17,3,1,3,4,31
17,3,1,3,4,31
17,3,1,3,4,31
17,3,1,3,4,31
17,3,1,3,4,31
17,3,1,3,4,31
17,2,1,3,4,31
17,2,1,3,4,31
17,2,1,3,4,31
17,2,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,32
17,3,1,3,4,33
17,3,1,4,4,33
17,3,1,4,4,33
17,3,1,4,4,33
17,3,0,4,4,33
17,3,0,4,4,33
17,3,0,4,4,33
17,3,0,4,4,33
17,3,0,4,4,33
17,3,0,4,4,33
18,3,0,4,4,33
18,3,0,4,4,33
18,3,0,4,4,33
18,3,0,4,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,3,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
18,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,33
19,2,0,3,4,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
19,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
20,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
21,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,3,5,34
22,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,3,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
23,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
24,2,0,2,5,34
25,2,0,2,5,34
25,2,0,2,5,34
25,2,0,2,5,34
25,2,0,2,5,34
25,2,0,2,5,34
25,2,0,2,5,34
25,2,0,2,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,3,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,35
25,2,0,2,5,36
25,2,0,3,5,36
26,2,0,3,5,36
26,2,0,3,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,4,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,37
26,2,0,4,5,38
26,2,0,4,6,38
26,2,0,4,6,38
26,2,0,4,6,38
26,2,0,4,6,38
26,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,38
27,2,0,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,40
27,2,2,4,6,41
27,2,2,4,6,41
27,2,2,4,6,41
27,2,2,4,6,41
27,2,2,4,6,41
27,2,2,4,5,41
27,2,2,4,5,41
27,2,2,4,5,41
27,2,2,3,5,41
27,2,1,3,5,41
28,2,1,3,5,41
28,2,1,3,5,41
28,2,1,3,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,5,41
28,2,1,4,6,41
28,2,1,4,6,41
28,2,1,4,6,41
28,2,1,4,6,41
28,2,1,4,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,2,1,3,6,41
28,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
29,3,1,3,6,41
30,3,1,3,6,41
30,3,1,3,6,41
30,3,1,3,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,42
30,3,1,4,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
30,3,1,5,6,43
31,3,1,5,6,43
31,3,1,5,6,44
31,3,2,5,6,44
31,3,2,5,6,44
31,3,2,5,6,44
31,3,2,5,6,44
31,3,2,5,6,44
31,3,2,5,6,44
31,3,1,5,6,44
31,3,1,5,6,44
31,3,1,5,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,6,6,45
31,3,1,5,6,45
31,3,1,5,6,45
31,3,1,5,6,45
32,3,1,5,6,45
32,3,1,5,6,45
32,3,1,5,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,6,6,46
32,3,1,5,6,46
32,3,1,5,6,46
32,3,1,5,6,46
32,3,1,5,6,46
32,3,1,5,6,47
32,3,2,5,6,47
32,3,2,5,6,47
32,3,2,5,6,48
32,3,2,5,7,48
32,3,2,5,7,48
32,3,2,5,7,48
32,3,2,5,7,48
32,3,2,5,7,48
32,3,2,5,7,48
32,3,2,5,7,48
32,3,2,5,6,48
32,3,2,5,6,48
32,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,5,6,48
33,3,2,4,6,48
33,3,2,4,6,48
33,3,2,4,6,48
33,3,2,4,6,48
33,3,2,4,6,48
33,3,2,4,6,48
33,3,2,4,6,48
33,3,2,4,6,48
34,3,2,4,6,48
34,3,2,4,6,48
34,3,2,4,6,48
34,3,2,4,6,48
34,3,2,3,6,48
34,3,2,3,6,48
34,3,2,3,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,1,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,48
34,3,2,2,6,49
34,3,3,2,6,50
34,3,3,3,6,50
34,3,3,3,6,50
34,3,3,3,6,50
34,3,3,3,6,50
34,3,3,2,6,50
34,3,3,3,6,50
34,3,3,3,6,50
34,3,3,2,6,50
35,3,2,3,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,3,2,6,50
35,3,3,3,6,50
35,3,3,3,6,50
35,3,3,2,6,50
35,3,3,2,6,50
35,3,3,2,6,50
35,3,2,2,6,50
35,3,2,3,6,50
35,3,2,3,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
35,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
36,3,2,2,6,50
37,3,2,2,6,50
37,3,2,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,2,6,51
37,3,3,1,6,51
37,3,3,1,6,52
37,3,3,2,6,52
37,3,3,2,6,52
37,3,3,2,6,52
37,3,2,2,6,52
37,3,2,2,6,52
37,3,2,2,6,52
37,3,2,2,6,52
37,3,2,3,6,52
37,3,2,2,6,52
37,3,2,3,6,52
37,3,2,3,6,52
37,3,2,3,6,52
37,3,2,2,6,52
37,3,2,2,6,52
37,3,2,2,6,52
37,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,3,6,52
38,3,2,3,6,52
38,3,2,3,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,3,6,52
38,3,2,2,6,52
38,3,1,3,6,52
38,3,2,3,6,52
38,3,2,3,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
38,3,2,2,6,52
