timestamp,Live Zone1,Live Zone2,Live Zone3,Live Zone4,Total Count
7,1,5,2,3,18
7,1,5,2,3,18
7,1,5,2,3,18
7,1,5,2,3,18
7,1,5,2,3,18
7,1,5,2,3,18
7,1,5,2,3,18
7,1,5,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,18
7,1,4,2,3,19
7,1,4,2,4,19
7,1,4,2,4,19
7,1,4,2,4,19
7,1,4,2,4,19
8,1,4,2,4,19
8,1,4,2,4,19
8,1,4,2,4,20
8,1,4,2,5,20
8,1,3,2,5,20
8,1,3,2,5,20
8,1,3,2,5,20
8,1,3,2,5,20
8,1,3,2,5,21
8,1,4,2,5,21
8,1,4,2,5,21
8,1,4,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
8,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,3,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
9,1,2,2,5,21
10,1,2,2,5,21
10,1,2,2,5,21
10,1,2,2,5,21
10,1,2,2,5,21
10,1,2,2,5,21
10,1,2,2,5,21
10,1,2,2,5,22
10,2,2,2,5,22
10,2,2,2,5,22
10,0,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
10,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,22
11,1,2,2,5,23
11,1,2,2,6,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,24
11,1,2,2,7,25
11,1,3,2,7,25
11,1,3,2,7,25
11,1,3,2,7,25
11,1,3,2,7,25
11,1,3,2,7,26
11,1,4,2,7,26
11,1,4,2,7,26
12,1,4,2,7,26
12,1,4,2,7,26
12,1,4,2,7,26
12,1,4,2,7,26
12,1,4,2,7,26
12,1,4,2,7,26
12,1,4,2,7,26
12,1,3,2,7,26
12,1,3,2,7,26
12,1,3,2,7,26
12,1,3,2,7,26
12,1,3,2,7,26
12,1,3,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
12,1,2,2,7,26
13,1,2,2,7,26
13,1,2,2,7,26
13,1,2,2,7,26
13,1,2,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
13,1,3,2,7,27
14,1,3,2,7,27
14,1,3,2,7,27
14,1,3,2,7,27
14,1,3,2,7,27
14,1,3,2,7,27
14,1,3,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,4,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
14,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,28
15,1,3,2,7,29
15,1,4,2,7,29
15,1,4,2,7,29
15,1,4,2,7,29
15,1,4,2,7,29
15,1,4,2,7,30
15,1,4,2,8,30
15,1,4,2,8,30
15,1,4,2,8,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
15,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,4,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,3,2,7,30
16,1,2,2,7,30
16,1,2,2,7,30
16,1,2,2,7,30
16,1,2,2,7,30
16,1,2,2,7,30
16,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,2,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
17,1,3,2,7,30
18,1,3,2,7,30
18,1,3,2,7,30
18,1,3,2,7,30
18,1,3,2,7,30
18,1,3,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,2,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
18,1,1,2,7,30
19,1,1,2,7,30
19,1,1,2,7,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,31
19,1,1,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,8,32
19,1,2,2,7,32
19,1,2,2,7,32
19,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,32
20,1,2,2,8,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,33
20,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,2,2,9,34
21,1,1,2,9,34
21,1,1,2,9,34
21,1,1,2,9,35
21,1,2,2,9,35
21,1,2,2,9,35
21,1,2,2,9,35
21,1,2,2,9,35
21,1,2,2,8,35
21,1,2,2,8,35
21,1,2,2,8,35
21,1,2,2,8,35
22,1,2,2,8,35
22,1,2,2,8,35
22,1,2,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
22,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,7,35
23,1,1,2,7,35
23,1,1,2,7,35
23,1,1,2,7,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
23,1,1,2,8,35
24,1,1,2,8,35
24,1,1,2,8,35
24,1,1,2,8,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,35
24,1,1,2,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
24,1,1,3,7,36
25,1,1,3,7,36
25,1,1,3,7,36
25,1,1,3,7,36
25,1,1,3,7,36
25,1,1,3,7,36
25,1,1,3,7,37
25,2,1,3,7,37
25,2,1,3,7,37
25,0,1,3,7,37
25,1,1,3,7,37
25,1,1,3,7,37
25,1,1,3,7,37
25,1,1,3,7,37
25,1,1,3,7,37
25,1,1,3,7,37
25,1,1,3,7,37
25,1,0,3,7,37
25,1,0,3,7,37
25,1,0,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
25,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,38
26,1,1,3,7,39
26,1,2,3,7,39
26,1,1,3,7,39
26,1,1,3,7,39
26,1,1,3,7,39
26,1,1,3,7,39
26,1,1,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
26,1,2,3,7,39
27,1,2,3,7,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,3,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
27,1,2,2,8,40
28,1,2,2,8,40
28,1,2,2,8,41
28,2,2,2,8,41
28,0,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,2,2,8,41
28,1,1,2,8,41
28,1,1,2,8,41
28,1,1,2,8,41
28,1,1,2,8,41
28,1,1,2,8,41
28,1,1,2,8,42
28,1,2,2,8,42
28,1,2,2,8,42
28,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,2,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
29,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
30,1,1,2,8,42
31,1,1,2,8,42
31,1,1,2,8,42
31,1,1,2,8,42
31,1,1,2,8,42
31,1,1,2,8,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,42
31,1,1,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,7,43
31,1,2,2,8,43
31,1,2,2,8,43
31,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,43
32,1,2,2,8,44
32,1,2,2,8,44
32,1,2,2,8,44
32,1,2,2,8,44
32,1,2,2,7,44
32,1,2,2,7,44
32,1,2,2,7,44
32,1,2,2,7,44
32,1,2,2,7,45
32,1,3,2,7,45
32,1,3,2,7,45
32,1,3,2,7,45
32,1,3,2,7,45
32,1,3,2,7,45
32,1,2,2,7,45
32,1,2,2,7,45
32,1,2,2,7,45
32,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,7,45
33,1,2,2,6,45
33,1,2,2,6,45
33,1,2,2,6,45
33,1,2,2,6,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,7,46
33,1,2,2,6,46
33,1,2,2,6,46
33,1,2,2,6,47
33,1,2,2,6,47
34,1,2,2,6,48
34,1,3,2,6,48
34,1,2,2,6,48
34,1,2,2,5,48
34,1,2,2,5,48
34,1,3,2,5,49
34,1,2,2,6,49
34,1,2,2,6,49
34,1,2,2,6,49
34,1,1,2,6,49
34,1,1,2,7,49
34,1,1,2,7,49
34,1,1,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
34,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,7,49
35,1,2,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,3,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
35,1,2,2,6,50
36,1,2,2,6,50
36,1,2,2,6,50
36,1,2,2,6,50
36,1,2,2,6,50
36,1,2,2,6,51
36,1,3,2,6,51
36,1,3,2,6,51
36,1,3,2,6,51
36,1,3,2,6,51
36,1,3,2,6,51
36,1,3,2,6,52
36,1,4,2,6,52
36,1,4,2,6,52
36,1,4,2,6,52
36,1,3,2,6,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
36,1,2,2,7,53
37,1,2,2,7,53
37,1,2,2,7,53
37,1,2,2,7,53
37,1,2,2,7,53
37,1,2,2,7,53
37,1,2,2,7,53
37,1,2,2,7,53
37,1,2,2,6,53
37,1,2,2,6,53
37,1,2,2,6,54
37,1,2,3,6,54
37,1,2,3,6,54
37,1,2,3,6,54
37,1,2,3,6,54
37,1,2,3,6,54
37,1,2,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,55
37,1,3,3,6,56
37,1,3,3,7,57
37,2,3,3,7,57
37,2,3,3,7,57
38,2,3,3,7,57
38,2,3,3,7,57
38,2,3,2,7,57
38,2,3,2,8,57
38,2,3,2,8,57
38,2,3,2,8,57
38,2,3,2,8,57
38,2,3,2,8,57
38,2,3,2,8,57
38,0,3,2,8,57
38,1,2,2,8,58
38,2,2,2,8,58
38,2,2,2,8,59
38,0,2,2,9,59
38,1,2,2,9,59
38,1,2,2,9,59
38,1,2,2,9,59
38,1,2,2,9,60
38,1,3,2,9,60
38,1,3,2,9,60
38,1,3,2,9,60
